year,tmID,rank,playoff,homeW,homeL,awayW,awayL,confW,confL,min,attend,num_playoff_appearances,total_first_round_won,total_first_round_lost,total_semis_won,total_semis_lost,total_finals_won,total_finals_lost,mean_won,mean_lost,confID_EA,confID_WE,GP,GS,minutes,oRebounds,dRebounds,dq,PostGP,PostGS,PostMinutes,PostoRebounds,PostdRebounds,performance,Postperformance,points_precision,Postpoints_precision,PostDQ,height,weight,award_count_x,won,lost,post_wins,post_losses,award_count_y
4,SEA,6.0,0.0,7.5,8.5,6.0,10.0,8.0,13.0,6500.0,103515.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.5,18.5,0.0,1.0,23.192307692307693,14.717948717948719,527.7948717948718,24.55128205128205,50.03846153846154,0.25641025641025644,0.9102564102564104,0.5512820512820513,24.14102564102564,0.6410256410256411,1.6153846153846154,281.2897435897436,11.312820512820512,228.75641025641028,11.333333333333334,0.0,72.0,166.53846153846155,0.0,18.0,14.0,2.0,3.0,0.0
4,WAS,5.5,0.0,8.5,7.5,5.0,11.0,8.0,13.0,6475.0,252952.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.5,18.5,1.0,0.0,27.25,14.033333333333335,573.9333333333333,28.566666666666663,56.45,0.4666666666666666,2.7,1.35,54.55,2.3833333333333333,4.5,279.04333333333335,29.416666666666668,239.43333333333334,21.666666666666664,0.0,70.6,154.5,0.1,17.0,15.0,3.0,2.0,1.0
5,CHA,2.0,0.0,12.0,4.5,6.0,10.5,12.0,10.5,6650.0,113365.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,15.0,1.0,0.0,30.35,20.85,718.5,34.8,71.2,0.9,1.65,1.15,40.15,2.25,4.3,346.09000000000003,18.119999999999997,258.8,15.9,0.0,71.8,168.6,0.0,18.0,16.0,0.0,2.0,0.0
5,CON,3.0,1.0,10.0,7.0,8.0,9.0,11.0,13.0,6875.0,102433.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,16.0,1.0,0.0,28.972222222222218,19.833333333333332,729.25,37.05555555555556,78.83333333333333,0.8333333333333334,1.9722222222222223,1.0,42.80555555555555,1.388888888888889,4.527777777777778,400.0333333333333,22.73888888888889,311.6666666666667,17.38888888888889,0.0,71.5,170.66666666666666,0.0,18.0,16.0,2.0,2.0,0.0
5,DET,4.5,1.0,10.0,6.5,7.0,9.5,12.0,10.5,6675.0,113909.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,16.0,1.0,0.0,29.685185185185187,18.61111111111111,706.6481481481482,40.79629629629629,94.27777777777777,0.3333333333333333,3.5,2.5185185185185186,89.81481481481482,6.166666666666667,12.833333333333334,390.6333333333333,52.77407407407407,279.94444444444446,39.7962962962963,0.0,72.33333333333333,166.44444444444446,0.3333333333333333,17.0,11.0,3.0,1.0,1.0
5,HOU,2.0,0.0,14.0,2.5,8.0,8.5,15.0,7.5,6625.0,169425.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,11.0,0.0,1.0,25.884615384615383,13.23076923076923,548.4615384615385,25.653846153846153,56.73076923076923,0.15384615384615385,2.1923076923076925,0.6923076923076923,39.92307692307692,2.3461538461538463,4.846153846153846,293.23846153846154,23.700000000000003,239.15384615384616,20.23076923076923,0.0,72.0,155.39517345399696,0.38461538461538464,22.0,11.0,1.0,2.0,0.0
5,IND,4.5,0.0,10.5,6.0,5.5,11.0,12.0,10.5,6650.0,138361.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,17.0,1.0,0.0,28.136363636363637,13.045454545454545,597.7272727272727,33.72727272727273,62.22727272727273,0.5,1.1363636363636365,0.5,21.59090909090909,1.9090909090909092,2.909090909090909,334.1454545454545,13.845454545454546,249.3181818181818,8.863636363636363,0.045454545454545456,72.45454545454545,165.27272727272728,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
5,LAS,1.0,1.0,11.5,5.0,13.0,3.5,17.0,5.5,6687.5,172172.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,24.5,8.5,0.0,1.0,30.5,26.875,884.1875,38.5625,106.25,1.6875,5.75,5.375,196.25,7.625,23.0625,499.72499999999997,120.5,357.9375,77.375,0.25,72.0,171.875,0.75,8.166666666666666,2.8333333333333335,1.8333333333333333,0.6666666666666666,0.0
5,MIN,6.0,1.0,9.0,7.5,5.0,11.5,10.0,12.5,6662.5,130063.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,1.0,29.361111111111114,24.472222222222225,755.0555555555555,29.166666666666668,70.22222222222223,1.1666666666666667,1.861111111111111,1.611111111111111,48.55555555555555,1.1666666666666667,4.472222222222222,363.8,20.805555555555554,324.5833333333333,21.027777777777775,0.0,72.16666666666667,168.16666666666666,0.0,18.0,16.0,1.0,2.0,0.0
5,NYL,3.5,1.0,10.5,6.0,6.5,10.0,11.0,11.5,6650.0,223531.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,16.0,1.0,0.0,26.1,13.85,621.9,27.05,63.15,0.35,1.65,1.2,47.2,1.7,4.2,327.53,25.23,246.05,19.2,0.0,72.1,167.6,0.0,8.5,8.0,1.0,1.0,0.0
5,PHO,7.0,0.0,8.0,8.5,1.5,15.0,6.0,16.5,6662.5,142154.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,23.5,0.0,1.0,29.305555555555557,19.25,719.8888888888889,41.138888888888886,75.38888888888889,0.8333333333333334,0.3333333333333333,0.3333333333333333,11.0,0.1111111111111111,0.8333333333333334,356.8555555555556,5.077777777777778,297.1666666666667,5.0,0.0,73.44444444444444,172.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0
5,SAC,4.5,1.0,11.0,5.5,5.5,11.0,10.5,12.0,6700.0,149878.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,16.5,16.5,0.0,1.0,28.55,14.9,637.6,32.4,67.5,0.6,3.4,1.5,68.7,2.65,8.05,344.95,32.1,276.2,28.65,0.0,72.4,163.8,0.0,12.0,4.0,3.0,3.0,0.0
5,SAS,6.0,0.0,9.0,8.0,3.0,14.0,10.0,14.0,6825.0,176526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,1.0,28.055555555555557,18.34722222222222,671.3472222222223,41.69444444444444,82.08333333333333,0.5,1.3472222222222223,1.0416666666666667,39.43055555555556,1.5,5.375,388.99166666666673,21.71388888888889,293.3333333333333,16.555555555555554,0.0,72.30678104575163,172.41666666666666,0.0,11.0,11.0,0.0,0.0,0.0
5,SEA,4.5,1.0,11.5,5.0,6.0,10.5,10.5,12.0,6650.0,116315.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.5,15.5,0.0,1.0,27.916666666666668,16.516666666666666,644.7833333333333,35.65,73.33333333333334,0.65,1.0,0.55,21.65,0.9833333333333334,2.05,383.34000000000003,11.356666666666666,307.8666666666667,10.4,0.0,72.6,168.3,0.2,18.0,15.0,0.0,1.0,0.0
5,WAS,5.0,1.0,6.0,10.5,7.0,9.5,9.5,13.0,6662.5,248973.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,1.0,0.0,28.5,16.8,639.45,35.95,70.4,0.3,1.25,0.9,33.3,1.55,3.55,353.3,20.95,293.85,14.5,0.0,72.0,159.5,0.1,0.0,0.0,0.0,0.0,0.0
6,CHA,3.5,0.0,11.5,5.5,5.5,11.5,10.0,12.0,6875.0,118222.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,0.0,29.384615384615383,18.615384615384617,675.3076923076923,32.46153846153846,63.73076923076923,0.46153846153846156,1.6923076923076923,1.1538461538461537,39.73076923076923,2.1153846153846154,4.769230769230769,330.5076923076923,20.96923076923077,271.0,19.46153846153846,0.0,71.92307692307692,165.23076923076923,0.0,8.5,8.5,0.0,0.5,0.0
6,CON,2.0,1.0,10.0,7.0,8.0,9.0,12.5,9.5,6887.5,108225.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,18.0,16.0,1.0,0.0,31.1,18.5,699.8,33.95,81.6,0.45,5.1,2.9,117.1,5.1,11.5,383.65,61.1,287.05,45.5,0.0,71.96813725490196,179.6,0.0,18.0,16.0,3.5,2.5,0.0
6,DET,2.0,1.0,10.5,6.5,10.5,6.5,14.5,7.5,6875.0,147253.5,2.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,13.0,1.0,0.0,28.988095238095237,19.38095238095238,685.75,33.714285714285715,74.48809523809523,0.6428571428571429,3.2023809523809526,2.107142857142857,76.69047619047619,4.25,9.095238095238095,371.64285714285717,44.050000000000004,276.60714285714283,33.29761904761905,0.0,71.42857142857143,163.42857142857142,0.21428571428571427,21.0,13.0,3.5,2.0,1.0
6,HOU,4.0,1.0,11.5,5.5,5.0,12.0,10.5,12.5,6837.5,143829.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,17.5,0.0,1.0,29.545454545454547,21.90909090909091,817.7727272727273,38.63636363636363,90.5,0.4090909090909091,1.0,0.7727272727272727,28.545454545454547,1.6818181818181819,3.1363636363636362,432.77272727272725,16.59090909090909,324.1818181818182,13.272727272727273,0.0,71.63636363636364,157.27272727272728,0.18181818181818182,16.5,17.5,0.5,1.0,0.0
6,IND,5.5,1.0,10.5,6.5,5.0,12.0,10.0,12.0,6862.5,135383.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,18.5,1.0,0.0,32.4375,16.1875,677.125,42.8125,74.5625,1.125,0.8125,0.1875,12.125,0.3125,1.5,385.5125,4.9125,304.75,4.5625,0.0,72.25,170.625,0.125,15.0,19.0,0.0,0.0,0.0
6,LAS,1.0,1.0,13.0,4.0,11.5,5.5,16.5,6.5,6937.5,167601.5,2.0,1.0,1.0,1.0,0.0,0.0,1.0,24.5,9.5,0.0,1.0,25.458333333333332,15.5,602.4583333333334,28.416666666666668,76.16666666666667,0.5,2.7916666666666665,2.25,84.79166666666667,3.625,9.75,361.48333333333335,46.59166666666667,269.0,34.291666666666664,0.08333333333333333,71.75,166.66666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
6,MIN,3.5,0.0,11.0,6.0,7.0,10.0,13.0,10.0,6850.0,122675.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,1.0,28.8030303030303,9.621212121212121,529.6363636363636,23.272727272727273,51.8939393939394,0.36363636363636365,1.9393939393939392,0.5454545454545454,34.74242424242424,0.9545454545454546,2.8030303030303028,269.1909090909091,14.390909090909092,235.45454545454547,13.969696969696969,0.0,71.63636363636364,160.83065953654187,0.0,18.0,16.0,0.5,2.0,1.0
6,NYL,4.0,1.0,11.0,6.0,6.0,11.0,10.5,11.5,6875.0,190204.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,17.0,1.0,0.0,23.136363636363637,10.318181818181818,499.3484848484848,17.454545454545453,50.72727272727273,0.09090909090909091,2.090909090909091,0.9090909090909091,43.1060606060606,1.9242424242424243,3.8181818181818183,250.38181818181818,20.55757575757576,202.8181818181818,18.727272727272727,0.045454545454545456,72.0909090909091,167.0909090909091,0.0,11.0,7.0,2.0,3.0,0.0
6,PHO,6.0,0.0,8.0,9.0,4.5,12.5,8.0,15.0,6875.0,140403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,21.5,0.0,1.0,28.59090909090909,18.681818181818183,667.7272727272727,32.18181818181818,63.25757575757576,1.3484848484848486,0.5,0.5,13.772727272727273,0.6363636363636364,1.3181818181818181,342.0030303030303,6.254545454545454,278.89393939393943,5.090909090909091,0.0,72.72727272727273,170.1818181818182,0.09090909090909091,17.0,17.0,0.0,0.0,0.0
6,SAC,3.5,1.0,11.0,6.0,7.5,9.5,12.5,10.5,6862.5,151561.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,18.5,15.5,0.0,1.0,32.8125,12.5625,659.1875,40.0,73.4375,0.4375,4.375,2.25,102.0625,5.875,10.625,346.9375,51.825,249.1875,38.0625,0.0,73.25,168.875,0.0,15.0,10.0,3.0,3.0,0.0
6,SAS,6.5,0.0,7.5,9.5,3.0,14.0,8.0,15.0,6850.0,159621.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,23.5,0.0,1.0,26.22222222222222,16.72222222222222,540.2777777777778,20.11111111111111,49.388888888888886,0.3333333333333333,2.111111111111111,1.5,41.166666666666664,1.1666666666666667,4.5,263.73333333333335,18.4,224.38888888888889,15.222222222222221,0.0,71.11111111111111,158.22222222222223,0.1111111111111111,17.0,17.0,1.0,2.0,0.0
6,SEA,3.5,1.0,13.0,4.0,6.0,11.0,12.0,11.0,6837.5,127574.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,15.0,0.0,1.0,28.0625,12.0,559.6875,28.5625,66.1875,0.3125,3.8125,1.6875,74.1875,3.8125,8.25,342.7125,45.5375,260.6875,32.1875,0.0,73.375,166.125,0.5,19.0,15.0,3.0,1.0,0.0
6,WAS,5.5,0.0,7.0,10.0,6.0,11.0,8.0,14.0,6862.5,226579.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,21.0,1.0,0.0,26.363636363636363,17.318181818181817,615.0909090909091,31.5,62.40909090909091,0.3181818181818182,1.8636363636363635,1.2272727272727273,46.04545454545455,2.227272727272727,5.363636363636363,308.46363636363634,26.836363636363636,244.04545454545453,18.40909090909091,0.045454545454545456,72.0,162.0,0.0,11.5,13.5,0.0,0.0,0.0
7,CHA,5.5,0.0,7.5,9.5,3.5,13.5,6.0,14.0,6922.5,107218.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,1.0,0.0,28.875,18.625,653.3541666666666,29.1875,63.666666666666664,0.625,1.0833333333333333,1.0,29.979166666666668,1.625,3.25,303.48333333333335,15.495833333333332,259.8125,14.875,0.0,72.75,169.125,0.0,3.0,7.0,0.0,0.0,0.0
7,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.25,10.75,487.1666666666667,21.708333333333332,40.291666666666664,0.3333333333333333,2.125,1.0416666666666667,42.333333333333336,1.5416666666666667,3.5416666666666665,193.475,15.266666666666666,175.25,12.291666666666666,0.041666666666666664,72.25,163.75,0.0,0.0,0.0,0.0,0.0,0.0
7,CON,1.0,1.0,12.0,5.0,10.0,7.0,13.5,6.5,6850.0,117980.5,2.0,2.0,0.0,2.0,0.0,1.0,1.0,22.0,12.0,1.0,0.0,26.85,16.25,606.95,28.85,69.55,0.1,6.1,3.55,144.95,6.6,15.8,350.74,77.69,253.05,59.6,0.0,71.66813725490196,177.5,0.0,22.0,12.0,5.0,3.0,0.0
7,DET,3.5,1.0,10.0,7.0,6.5,10.5,11.0,9.0,6887.5,160108.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.5,17.5,1.0,0.0,25.515151515151516,18.393939393939394,642.5909090909091,36.0,72.69696969696969,0.9848484848484849,1.303030303030303,0.9696969696969696,37.13636363636363,2.1969696969696972,4.075757575757576,350.44545454545454,20.915151515151518,284.96969696969694,16.636363636363637,0.09090909090909091,72.54545454545455,169.1818181818182,0.0,16.5,17.5,0.5,2.0,0.0
7,HOU,4.5,1.0,10.0,7.0,6.0,11.0,9.0,13.0,6862.5,129065.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,18.0,0.0,1.0,25.757575757575754,14.227272727272727,582.9242424242424,26.227272727272727,62.42424242424242,0.3939393939393939,2.151515151515152,1.0909090909090908,45.060606060606055,1.7727272727272727,5.4393939393939394,302.58484848484846,22.115151515151517,218.43939393939397,15.65151515151515,0.045454545454545456,72.45454545454545,165.27272727272728,0.36363636363636365,16.0,18.0,1.0,1.5,0.0
7,IND,4.0,1.0,12.0,5.0,6.0,11.0,11.0,9.0,6887.5,135741.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,16.0,1.0,0.0,32.166666666666664,16.166666666666668,701.5,31.166666666666668,68.0,0.4444444444444444,2.5555555555555554,0.5555555555555556,33.666666666666664,1.3888888888888888,3.2777777777777777,348.2111111111111,14.399999999999999,297.1111111111111,13.555555555555555,0.05555555555555555,70.88888888888889,166.22222222222223,0.1111111111111111,18.0,16.0,1.0,1.0,0.0
7,LAS,2.5,1.0,13.0,4.0,8.0,9.0,14.0,8.0,6887.5,163895.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0,1.0,27.0,15.61111111111111,637.7777777777778,27.5,79.11111111111111,0.8888888888888888,1.3333333333333333,0.9444444444444444,35.72222222222222,1.6111111111111112,4.0,366.97777777777776,16.833333333333332,259.3888888888889,12.38888888888889,0.0,72.11111111111111,165.11111111111111,0.4444444444444444,4.0,2.0,0.0,2.0,0.0
7,MIN,4.5,0.0,11.0,6.0,5.0,12.0,10.5,11.5,6850.0,119272.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,18.0,0.0,1.0,24.6875,9.833333333333332,439.14583333333337,21.708333333333336,47.666666666666664,0.29166666666666663,0.5833333333333333,0.25,12.479166666666668,0.4375,0.9375,231.20833333333331,5.0125,193.77083333333331,5.375,0.0,73.0,165.89215686274508,0.0,8.0,9.0,0.0,0.5,0.5
7,NYL,2.5,0.0,10.5,6.5,7.5,9.5,9.5,10.5,6912.5,170221.5,2.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,16.0,1.0,0.0,23.416666666666664,5.3,381.78333333333336,13.6,34.15,0.05,2.05,0.5,31.183333333333337,1.3,2.4,174.29333333333335,11.653333333333332,152.53333333333333,11.4,0.05,72.5,165.3,0.0,14.5,11.5,1.0,2.5,0.0
7,PHO,5.0,0.0,10.5,6.5,6.0,11.0,11.5,10.5,6812.5,130220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,17.5,0.0,1.0,24.045454545454547,13.06060606060606,514.3484848484849,22.818181818181817,50.28787878787878,1.0454545454545454,1.0909090909090908,0.5909090909090909,22.0,0.6363636363636364,1.2727272727272727,265.23030303030305,7.7272727272727275,211.37878787878788,6.954545454545454,0.0,72.36363636363636,163.0909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
7,SAC,2.5,1.0,12.5,4.5,9.0,8.0,14.5,7.5,6850.0,146378.5,2.0,2.0,0.0,1.0,1.0,1.0,0.0,21.5,12.5,0.0,1.0,31.875,15.4375,690.6875,39.5,73.25,0.25,6.5,3.125,149.4375,7.1875,15.875,378.2,79.2625,277.9375,56.6875,0.0625,72.625,165.375,0.25,21.5,12.5,5.0,2.0,1.0
7,SAS,7.0,0.0,5.5,11.5,2.5,14.5,4.5,17.5,6837.5,138885.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,1.0,24.38888888888889,14.444444444444445,548.5555555555555,14.444444444444445,43.111111111111114,0.5,0.5,0.3888888888888889,13.61111111111111,0.6111111111111112,1.0555555555555556,231.8777777777778,6.322222222222222,196.83333333333334,5.0,0.0,71.88888888888889,162.66666666666666,0.0,7.0,27.0,0.0,0.0,0.0
7,SEA,2.0,1.0,13.5,3.5,6.5,10.5,13.0,9.0,6825.0,142720.5,2.0,1.0,1.0,1.0,0.0,1.0,0.0,20.0,14.0,0.0,1.0,26.0,16.708333333333332,601.5,28.875,70.04166666666667,0.7083333333333334,2.875,2.0833333333333335,70.08333333333333,2.7083333333333335,7.333333333333333,320.65,37.141666666666666,229.70833333333334,29.791666666666668,0.0,72.58333333333333,163.01143790849673,0.25,20.0,14.0,3.5,2.0,0.0
7,WAS,4.5,1.0,10.5,6.5,6.0,11.0,9.0,11.0,6875.0,192974.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,17.5,1.0,0.0,30.125,19.6875,727.9375,31.0,66.5,0.5625,1.5,1.25,43.3125,1.75,4.375,362.9,23.575,307.125,19.8125,0.0625,71.875,167.375,0.0,11.5,13.5,0.0,0.0,0.0
8,CHI,7.0,0.0,3.0,14.0,2.0,15.0,4.0,16.0,6800.0,57635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,0.0,26.64814814814815,18.314814814814813,616.8888888888889,32.851851851851855,61.12962962962964,0.2962962962962963,0.9444444444444444,0.5,20.944444444444443,1.3333333333333333,1.7777777777777777,325.10370370370373,7.066666666666667,257.3703703703704,5.055555555555555,0.05555555555555555,72.22222222222223,171.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0
8,CON,1.0,1.0,14.0,3.0,12.0,5.0,14.0,6.0,6812.5,124020.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,26.0,8.0,1.0,0.0,28.203703703703702,16.166666666666668,601.9259259259259,27.25925925925926,74.44444444444444,0.0,4.888888888888889,2.7777777777777777,106.33333333333333,4.888888888888889,11.61111111111111,358.72222222222223,54.855555555555554,253.07407407407405,52.111111111111114,0.0,71.52015250544663,176.55555555555554,0.2222222222222222,26.0,8.0,4.0,2.5,1.0
8,DET,3.0,1.0,13.0,4.0,6.5,10.5,12.5,7.5,6875.0,159404.5,2.0,1.0,1.0,1.0,0.0,1.0,0.0,19.5,14.5,1.0,0.0,26.46666666666667,16.483333333333334,617.9166666666667,35.983333333333334,73.56666666666666,0.7666666666666666,3.2666666666666666,2.2,84.98333333333333,5.283333333333333,11.533333333333333,346.67999999999995,53.36333333333333,275.2,38.483333333333334,0.05,72.7,168.1,0.3,19.5,14.5,3.5,2.5,0.0
8,HOU,3.0,0.0,11.5,5.5,7.0,10.0,11.0,10.0,6900.0,125631.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,18.5,15.5,0.0,1.0,27.875,11.458333333333334,536.2083333333334,27.125,62.583333333333336,0.5833333333333334,2.8333333333333335,1.0833333333333333,53.958333333333336,2.1666666666666665,6.333333333333333,296.05833333333334,28.51666666666667,213.875,20.958333333333332,0.041666666666666664,72.16666666666667,166.25,0.5,0.0,0.0,0.0,0.0,0.0
8,IND,2.5,1.0,13.0,4.0,8.0,9.0,13.0,7.0,6887.5,132631.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,13.0,1.0,0.0,27.954545454545453,19.636363636363637,693.4090909090909,34.31818181818182,73.18181818181819,0.6363636363636364,1.1818181818181819,0.9090909090909091,32.09090909090909,1.3636363636363635,3.090909090909091,376.25454545454545,14.636363636363637,309.40909090909093,15.318181818181818,0.13636363636363635,72.0,171.27272727272728,0.2727272727272727,21.0,13.0,1.0,2.0,0.0
8,LAS,2.5,0.0,13.0,4.0,8.0,9.0,13.5,7.5,6812.5,145901.5,2.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,13.0,0.0,1.0,26.358974358974358,11.0,525.7179487179487,28.807692307692307,61.26923076923077,0.5512820512820512,2.1153846153846154,1.1666666666666665,50.57692307692308,3.1666666666666665,6.435897435897436,285.8102564102564,29.356410256410257,212.65384615384616,22.102564102564102,0.038461538461538464,72.53846153846153,165.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
8,MIN,6.5,0.0,9.5,7.5,2.5,14.5,7.5,13.5,6837.5,111484.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,1.0,25.604166666666664,14.75,559.6875,19.708333333333332,54.541666666666664,0.0625,0.2916666666666667,0.0,0.9166666666666666,0.0,0.125,312.7708333333333,0.39166666666666666,261.7083333333333,0.0,0.0,72.0,165.875,0.125,0.0,0.0,0.0,0.0,0.0
8,NYL,4.0,1.0,8.5,8.5,6.0,11.0,8.0,12.0,6900.0,163714.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5,19.5,1.0,0.0,27.88888888888889,8.944444444444445,503.3888888888889,22.444444444444443,51.166666666666664,0.2222222222222222,1.0555555555555556,0.05555555555555555,13.166666666666666,0.7777777777777778,1.3888888888888888,239.5222222222222,5.066666666666666,213.38888888888889,6.222222222222222,0.0,72.0,170.55555555555554,0.0,14.5,19.5,0.0,1.0,0.0
8,PHO,5.0,1.0,10.5,6.5,6.5,10.5,10.0,11.0,6850.0,125473.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0,29.333333333333332,14.375,626.5833333333334,27.916666666666668,61.875,0.7916666666666666,1.0416666666666667,0.20833333333333334,14.291666666666666,0.5416666666666666,0.75,371.3333333333333,5.566666666666666,307.4166666666667,4.666666666666667,0.0,72.66666666666667,168.16666666666666,0.08333333333333333,18.0,16.0,0.0,0.0,0.0
8,SAC,1.5,1.0,14.5,2.5,8.5,8.5,13.5,7.5,6837.5,146476.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,23.0,11.0,0.0,1.0,30.5,13.041666666666666,588.4166666666666,32.958333333333336,68.45833333333333,0.16666666666666666,5.708333333333333,3.5416666666666665,128.75,6.875,14.375,317.31666666666666,73.53333333333335,247.79166666666666,54.125,0.0,73.0,166.83333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
8,SAS,6.5,1.0,5.5,11.5,4.5,12.5,6.5,14.5,6800.0,130401.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,0.0,1.0,27.333333333333332,22.72222222222222,709.0,31.166666666666668,76.66666666666667,0.6666666666666666,0.8888888888888888,0.8888888888888888,23.77777777777778,0.8333333333333334,2.2777777777777777,374.6333333333333,8.288888888888888,302.44444444444446,7.777777777777778,0.1111111111111111,71.77777777777777,168.11111111111111,0.0,10.0,24.0,0.0,0.0,0.0
8,SEA,3.0,1.0,11.5,5.5,7.5,9.5,11.5,9.5,6812.5,148407.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,15.0,0.0,1.0,27.03846153846154,15.128205128205128,561.3205128205128,27.756410256410255,65.03846153846153,0.6153846153846154,1.6666666666666667,1.1538461538461537,39.8974358974359,1.2692307692307692,4.038461538461538,306.47435897435895,20.623076923076926,232.1282051282051,19.089743589743588,0.038461538461538464,72.92307692307692,170.07692307692307,0.15384615384615385,19.0,15.0,1.0,2.0,0.0
8,WAS,4.5,0.0,11.5,5.5,5.5,11.5,10.5,9.5,6875.0,152378.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,0.0,27.807692307692307,15.076923076923077,592.8846153846154,27.576923076923077,61.19230769230769,0.8076923076923077,0.8461538461538461,0.5,19.615384615384617,1.2692307692307692,2.3461538461538463,325.62307692307695,10.100000000000001,263.0769230769231,11.346153846153847,0.038461538461538464,72.07692307692308,169.3846153846154,0.0,8.5,8.5,0.0,0.5,0.0
9,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.416666666666668,8.708333333333334,448.6666666666667,22.875,49.708333333333336,0.20833333333333334,2.75,0.4166666666666667,33.375,0.9166666666666666,3.2083333333333335,229.3166666666667,16.958333333333332,191.45833333333334,17.875,0.041666666666666664,73.25,170.0,0.0,0.0,0.0,0.0,0.0,0.0
9,CHI,6.5,0.0,4.5,12.5,5.0,12.0,5.0,15.0,6886.0,62096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,24.5,1.0,0.0,23.68333333333333,13.4,517.2,29.366666666666667,60.166666666666664,0.2333333333333333,0.4666666666666666,0.16666666666666666,6.633333333333333,0.4333333333333334,0.5166666666666667,299.1166666666667,2.263333333333333,220.18333333333334,2.166666666666667,0.03333333333333333,71.9,168.4,0.1,0.0,0.0,0.0,0.0,0.0
